customer_id,acquisition_date,total_spent,num_orders,avg_order_value,last_purchase_date,recency_days,product_category_pref,marketing_channel,is_churn
CUST_0908,2024-03-19,4329.51,7,597.68,2025-02-20,162,Books,Email,1
CUST_0909,2024-05-01,6866.84,14,471.72,2024-11-05,269,Apparel,Referral,1
CUST_0910,2024-12-11,6143.53,8,766.83,2025-02-02,180,Home Goods,Referral,1
CUST_0911,2024-05-12,5955.68,6,961.73,2025-06-08,54,Apparel,Social Media,0
CUST_0912,2024-10-02,5172.86,5,872.77,2025-02-19,163,Apparel,Social Media,1
CUST_0913,2024-02-03,4998.15,5,843.57,2025-02-05,177,Home Goods,Email,1
CUST_0914,2024-07-30,2447.33,3,750.93,2024-09-03,332,Groceries,Email,1
CUST_0915,2024-02-14,3466.27,3,1020.42,2024-10-18,287,Books,Social Media,1
CUST_0916,2024-09-23,5496.65,5,1023.44,2024-08-17,349,Books,Referral,1
CUST_0917,2024-12-25,2852.62,2,1024.32,2025-03-13,141,Apparel,Email,1
CUST_0918,2024-10-29,4920.21,8,578.73,2025-06-14,48,Books,Social Media,0
CUST_0919,2024-08-24,3530.39,7,502.99,2024-12-21,223,Apparel,Paid Ads,1
CUST_0920,2024-11-06,3699.37,3,1183.11,2024-08-27,339,Electronics,Social Media,1
CUST_0921,2024-08-15,1583.51,1,1138.46,2024-10-17,288,Electronics,Referral,1
CUST_0922,2024-10-16,5081.23,3,1429.78,2025-05-03,90,Books,Paid Ads,1
CUST_0923,2024-03-15,6488.3,4,1415.96,2025-05-18,75,Home Goods,Paid Ads,1
CUST_0924,2024-05-03,4150.2,3,1317.41,2024-08-10,356,Groceries,Paid Ads,1
CUST_0925,2024-03-01,4998.09,3,1332.24,2024-11-21,253,Home Goods,Social Media,1
CUST_0926,2024-04-22,1132.73,1,1209.03,2025-01-01,212,Home Goods,Referral,1
CUST_0927,2024-09-18,4631.71,7,660.95,2025-04-12,111,Apparel,Social Media,1
CUST_0928,2024-10-13,3992.86,4,954.82,2025-01-09,204,Apparel,Social Media,1
CUST_0929,2024-12-07,4170.75,5,701.45,2024-11-10,264,Home Goods,Email,1
CUST_0930,2024-06-02,4750.23,4,1004.71,2024-10-18,287,Home Goods,Paid Ads,1
CUST_0931,2024-08-25,4598.72,4,1110.25,2024-09-01,334,Groceries,Referral,1
CUST_0932,2024-05-03,100.0,1,1025.26,2025-01-13,200,Electronics,Social Media,1
CUST_0933,2024-11-29,3219.49,5,543.28,2025-03-01,153,Apparel,Paid Ads,1
CUST_0934,2024-01-12,5527.81,5,953.34,2024-12-08,236,Home Goods,Paid Ads,1
CUST_0935,2024-07-21,100.0,1,1618.66,2024-10-30,275,Books,Social Media,1
CUST_0936,2024-06-03,3451.4,2,1243.26,2025-05-12,81,Home Goods,Email,1
CUST_0937,2024-03-19,8569.55,8,1004.04,2024-09-23,312,Home Goods,Referral,1
CUST_0938,2024-07-11,4142.3,3,1124.75,2024-09-09,326,Apparel,Referral,1
CUST_0939,2024-05-18,5407.58,3,1393.87,2025-06-21,41,Home Goods,Email,0
CUST_0940,2024-05-07,2115.57,1,1194.4,2024-10-16,289,Apparel,Referral,1
CUST_0941,2024-07-16,4399.35,3,1153.08,2025-02-07,175,Books,Social Media,1
CUST_0942,2024-02-26,4198.17,3,1244.73,2025-03-11,143,Apparel,Social Media,1
CUST_0943,2024-04-03,4175.04,5,778.39,2024-09-19,316,Books,Email,1
CUST_0944,2024-03-01,5544.84,4,1125.24,2024-08-29,337,Apparel,Referral,1
CUST_0945,2024-12-18,6749.49,6,1102.89,2024-11-07,267,Home Goods,Social Media,1
CUST_0946,2024-01-26,5703.53,4,1157.14,2025-05-05,88,Home Goods,Social Media,1
CUST_0947,2024-10-21,7082.89,10,651.66,2025-01-16,197,Books,Social Media,1
CUST_0948,2024-02-11,5553.99,3,1407.2,2025-04-08,115,Home Goods,Email,1
CUST_0949,2024-12-02,8147.47,7,1137.01,2025-05-12,81,Apparel,Paid Ads,1
CUST_0950,2024-03-13,3203.71,4,754.42,2025-04-19,104,Electronics,Social Media,1
CUST_0951,2024-05-29,4139.12,4,901.56,2025-01-20,193,Electronics,Email,1
CUST_0952,2024-01-07,9850.78,13,749.77,2025-06-23,39,Books,Email,0
CUST_0953,2024-12-02,7799.39,7,1109.99,2024-12-24,220,Groceries,Email,1
CUST_0954,2024-07-06,3031.09,3,864.62,2025-03-06,148,Electronics,Paid Ads,1
CUST_0955,2024-12-09,5350.35,7,710.42,2025-07-22,10,Groceries,Referral,0
CUST_0956,2024-07-06,3838.62,3,1101.56,2024-10-31,274,Electronics,Social Media,1
CUST_0957,2024-10-07,4158.58,4,873.01,2025-05-25,68,Apparel,Social Media,1
CUST_0958,2024-11-02,3699.41,3,1045.61,2025-07-03,29,Home Goods,Email,0
CUST_0959,2024-09-01,4305.63,3,1231.24,2025-05-06,87,Books,Social Media,1
CUST_0960,2024-07-22,1596.2,1,831.6,2025-05-05,88,Apparel,Email,1
CUST_0961,2024-06-15,4450.4,13,339.63,2024-11-27,247,Books,Paid Ads,1
CUST_0962,2024-04-14,1003.52,1,1429.58,2025-03-30,124,Electronics,Referral,1
CUST_0963,2024-09-27,3743.03,4,912.21,2025-01-15,198,Home Goods,Email,1
CUST_0964,2024-11-12,7726.46,8,908.91,2025-07-22,10,Books,Email,0
CUST_0965,2024-07-15,7102.98,6,1170.81,2025-01-22,191,Home Goods,Paid Ads,1
CUST_0966,2024-09-21,6072.51,5,1165.85,2025-07-22,10,Groceries,Social Media,0
CUST_0967,2024-05-09,5056.93,6,786.46,2025-06-02,60,Apparel,Paid Ads,1
CUST_0968,2024-01-15,6684.59,6,1006.96,2025-06-12,50,Apparel,Social Media,0
CUST_0969,2024-05-18,2338.59,6,346.61,2024-11-19,255,Apparel,Paid Ads,1
CUST_0970,2024-05-24,6741.82,4,1484.14,2025-01-01,212,Groceries,Referral,1
CUST_0971,2024-06-02,5898.94,6,900.96,2025-06-20,42,Home Goods,Email,0
CUST_0972,2024-01-13,2715.26,4,672.43,2025-03-18,136,Home Goods,Social Media,1
CUST_0973,2024-03-25,2500.67,3,641.95,2025-02-11,171,Electronics,Social Media,1
CUST_0974,2024-06-16,7317.22,7,1034.97,2024-09-06,329,Apparel,Email,1
CUST_0975,2024-06-11,100.0,1,1233.39,2024-09-02,333,Books,Referral,1
CUST_0976,2024-11-05,5274.65,3,1422.68,2024-09-23,312,Electronics,Social Media,1
CUST_0977,2024-08-10,6535.0,5,1228.15,2024-10-18,287,Books,Paid Ads,1
CUST_0978,2024-07-08,2529.25,1,1456.97,2025-05-30,63,Groceries,Referral,1
CUST_0979,2024-02-16,5597.89,5,1076.49,2025-01-15,198,Electronics,Email,1
CUST_0980,2024-03-16,6963.8,9,710.44,2025-06-20,42,Electronics,Email,0
CUST_0981,2024-10-01,4842.97,6,806.33,2025-05-06,87,Books,Email,1
CUST_0982,2024-07-23,5587.08,5,1074.83,2025-03-11,143,Electronics,Social Media,1
CUST_0983,2024-05-31,4253.26,5,849.94,2025-02-11,171,Books,Social Media,1
CUST_0984,2024-02-12,4633.4,4,994.06,2025-05-18,75,Home Goods,Email,1
CUST_0985,2024-06-25,5165.55,5,1011.03,2024-08-18,348,Groceries,Paid Ads,1
CUST_0986,2024-12-03,3577.08,4,884.66,2024-10-21,284,Groceries,Email,1
CUST_0987,2024-09-27,5861.72,9,617.3,2024-09-27,308,Home Goods,Email,1
CUST_0988,2024-08-10,1966.46,3,624.0,2025-03-29,125,Home Goods,Referral,1
CUST_0989,2024-10-07,5591.12,5,1086.71,2025-04-09,114,Electronics,Paid Ads,1
CUST_0990,2024-09-02,3426.39,4,764.65,2024-09-06,329,Groceries,Email,1
CUST_0991,2024-12-03,4495.85,3,1201.61,2024-10-27,278,Home Goods,Email,1
CUST_0992,2024-05-12,3629.5,2,1367.18,2025-02-12,170,Electronics,Social Media,1
CUST_0993,2024-01-20,5728.56,8,658.57,2024-09-25,310,Groceries,Social Media,1
CUST_0994,2024-11-02,4527.62,4,1102.75,2024-11-24,250,Groceries,Referral,1
CUST_0995,2024-11-06,3844.77,3,997.49,2025-06-29,33,Electronics,Social Media,0
CUST_0996,2024-04-14,6294.67,12,511.63,2025-01-14,199,Groceries,Paid Ads,1
CUST_0997,2024-08-16,4170.35,3,1193.05,2025-05-23,70,Home Goods,Social Media,1
CUST_0998,2024-07-08,5459.8,6,845.48,2025-05-20,73,Apparel,Email,1
CUST_0999,2024-11-23,3944.0,3,1264.45,2025-05-25,68,Apparel,Social Media,1
CUST_1000,2024-10-15,9347.42,19,476.6,2025-07-07,25,Groceries,Email,0
CUST_1001,2024-06-20,8987.38,12,716.5,2025-07-17,15,Electronics,Email,0
CUST_1002,2024-10-09,5082.46,4,1241.48,2025-05-11,82,Home Goods,Social Media,1
CUST_1003,2024-12-27,4650.66,4,1007.59,2024-11-08,266,Apparel,Social Media,1
CUST_1004,2024-05-31,6341.62,3,1750.89,2024-09-10,325,Electronics,Social Media,1
CUST_1005,2024-02-21,4408.38,2,1476.42,2025-01-16,197,Home Goods,Paid Ads,1
CUST_1006,2024-07-28,2430.61,1,1264.69,2024-11-11,263,Apparel,Paid Ads,1
CUST_1007,2024-11-25,3816.91,5,707.36,2025-02-18,164,Apparel,Paid Ads,1
CUST_1008,2024-10-21,3227.36,2,1206.83,2024-08-08,358,Electronics,Email,1
CUST_1009,2024-02-25,2791.01,4,638.3,2025-03-03,151,Electronics,Referral,1
CUST_1010,2024-06-16,7077.21,6,1027.95,2024-10-24,281,Books,Social Media,1
CUST_1011,2024-02-26,5780.73,6,953.83,2025-03-05,149,Home Goods,Email,1
CUST_1012,2024-10-14,6722.41,5,1222.57,2024-08-30,336,Books,Social Media,1
CUST_1013,2024-06-11,6685.32,6,1081.49,2024-08-19,347,Books,Social Media,1
CUST_1014,2024-08-10,6658.44,8,829.63,2025-01-07,206,Home Goods,Email,1
CUST_1015,2024-08-31,7003.12,9,730.94,2024-11-05,269,Home Goods,Referral,1
CUST_1016,2024-03-13,8126.4,5,1419.23,2025-03-17,137,Apparel,Social Media,1
CUST_1017,2024-01-13,3972.69,3,1318.6,2025-02-01,181,Electronics,Email,1
CUST_1018,2024-06-04,3815.63,2,1617.55,2024-09-03,332,Groceries,Social Media,1
CUST_1019,2024-05-02,3545.36,2,1217.65,2025-02-12,170,Electronics,Social Media,1
CUST_1020,2024-07-16,7359.83,4,1621.01,2024-12-03,241,Books,Paid Ads,1
CUST_1021,2024-07-14,5719.48,6,850.41,2025-06-12,50,Books,Referral,0
CUST_1022,2024-12-24,2986.15,2,1014.35,2024-08-21,345,Apparel,Email,1
CUST_1023,2024-07-29,7510.29,8,850.7,2025-05-11,82,Apparel,Email,1
CUST_1024,2024-02-07,4457.13,4,1057.84,2024-09-03,332,Groceries,Paid Ads,1
CUST_1025,2024-09-05,4889.37,4,1128.12,2025-03-05,149,Groceries,Paid Ads,1
CUST_1026,2024-03-13,9449.77,6,1445.68,2025-04-21,102,Electronics,Email,1
CUST_1027,2024-05-03,6212.04,6,899.01,2024-09-27,308,Home Goods,Paid Ads,1
CUST_1028,2024-08-04,7560.43,8,920.7,2025-07-25,7,Home Goods,Referral,0
CUST_1029,2024-06-13,5257.26,5,896.3,2024-08-25,341,Electronics,Email,1
CUST_1030,2024-09-05,4564.63,4,1115.28,2025-03-21,133,Apparel,Social Media,1
CUST_1031,2024-02-25,1752.52,1,889.03,2025-02-05,177,Apparel,Email,1
CUST_1032,2024-10-13,4359.8,15,278.48,2024-08-15,351,Electronics,Social Media,1
CUST_1033,2024-02-17,5418.8,6,831.71,2024-09-19,316,Groceries,Referral,1
CUST_1034,2024-01-25,2508.52,2,1156.75,2025-04-16,107,Apparel,Paid Ads,1
CUST_1035,2024-03-05,5577.94,5,970.16,2024-08-26,340,Home Goods,Email,1
CUST_1036,2024-05-10,4909.49,7,630.07,2025-06-01,61,Books,Referral,1
CUST_1037,2024-03-01,6933.09,8,797.1,2025-04-18,105,Apparel,Referral,1
CUST_1038,2024-05-18,3826.94,4,944.23,2025-06-08,54,Home Goods,Social Media,0
CUST_1039,2024-03-28,1883.85,1,1850.05,2025-03-01,153,Books,Referral,1
CUST_1040,2024-03-01,3430.34,2,1180.38,2025-05-02,91,Home Goods,Social Media,1
CUST_1041,2024-08-14,631.01,1,1082.06,2025-01-19,194,Groceries,Social Media,1
CUST_1042,2024-06-07,5058.87,7,652.54,2025-02-04,178,Apparel,Email,1
CUST_1043,2024-08-14,1748.91,7,248.03,2025-02-08,174,Home Goods,Referral,1
CUST_1044,2024-02-04,11196.6,12,922.55,2025-06-26,36,Home Goods,Social Media,0
CUST_1045,2024-06-02,5590.47,6,928.53,2024-12-17,227,Apparel,Email,1
CUST_1046,2024-07-07,5634.52,6,806.63,2025-03-23,131,Electronics,Referral,1
CUST_1047,2024-11-08,3556.55,4,847.47,2025-01-13,200,Home Goods,Social Media,1
CUST_1048,2024-02-23,8668.4,7,1179.52,2024-08-18,348,Groceries,Social Media,1
CUST_1049,2024-09-10,8722.51,12,716.12,2025-01-28,185,Home Goods,Email,1
CUST_1050,2024-04-16,4474.43,4,1066.35,2025-02-16,166,Apparel,Social Media,1
CUST_1051,2024-04-04,4789.88,7,644.24,2024-10-11,294,Apparel,Referral,1
CUST_1052,2024-11-09,3927.96,4,937.28,2025-04-19,104,Apparel,Paid Ads,1
CUST_1053,2024-01-21,6587.21,5,1122.92,2025-02-10,172,Electronics,Referral,1
CUST_1054,2024-08-19,2342.41,2,928.26,2025-02-07,175,Apparel,Email,1
CUST_1055,2024-09-29,5676.13,4,1193.79,2024-11-29,245,Apparel,Social Media,1
CUST_1056,2024-05-10,7275.47,7,1019.35,2025-02-23,159,Electronics,Referral,1
CUST_1057,2024-08-28,5720.74,7,726.81,2024-10-13,292,Apparel,Referral,1
CUST_1058,2024-06-19,5241.21,5,971.9,2024-08-13,353,Home Goods,Paid Ads,1
CUST_1059,2024-09-03,2042.45,1,1501.68,2025-01-07,206,Groceries,Paid Ads,1
CUST_1060,2024-05-21,5259.21,4,1271.8,2025-04-09,114,Books,Referral,1
CUST_1061,2024-06-09,5075.08,3,1327.54,2024-11-10,264,Groceries,Social Media,1
CUST_1062,2024-02-10,4696.07,3,1318.04,2025-03-08,146,Books,Social Media,1
CUST_1063,2024-09-04,5202.07,4,1140.87,2024-11-24,250,Apparel,Email,1
CUST_1064,2024-10-12,3258.06,4,792.35,2025-02-26,156,Groceries,Social Media,1
CUST_1065,2024-05-11,5326.13,7,681.25,2025-07-28,4,Apparel,Paid Ads,0
CUST_1066,2024-06-09,5507.41,7,730.82,2025-04-22,101,Apparel,Referral,1
CUST_1067,2024-05-10,7369.82,10,718.09,2025-07-16,16,Books,Email,0
CUST_1068,2024-08-13,7489.13,4,1669.45,2024-11-16,258,Apparel,Email,1
CUST_1069,2024-03-29,5002.22,9,536.67,2025-07-11,21,Books,Email,0
CUST_1070,2024-10-24,3942.93,3,1252.65,2024-09-01,334,Home Goods,Paid Ads,1
CUST_1071,2024-08-08,6406.13,7,841.69,2024-12-31,213,Home Goods,Paid Ads,1
CUST_1072,2024-08-10,6659.89,10,653.03,2025-05-30,63,Home Goods,Paid Ads,1
CUST_1073,2024-04-19,3460.81,3,1097.81,2024-09-08,327,Apparel,Paid Ads,1
CUST_1074,2024-02-26,6371.72,18,353.88,2025-05-24,69,Apparel,Email,1
CUST_1075,2024-03-08,8306.62,6,1186.93,2025-06-10,52,Books,Email,0
CUST_1076,2024-10-04,8982.74,8,1117.87,2025-01-29,184,Home Goods,Social Media,1
CUST_1077,2024-01-06,5222.08,5,1041.52,2025-05-09,84,Books,Email,1
CUST_1078,2024-12-03,3652.48,2,1308.95,2024-10-15,290,Electronics,Referral,1
CUST_1079,2024-02-07,5842.1,4,1376.74,2024-12-25,219,Apparel,Social Media,1
CUST_1080,2024-11-03,4053.65,3,1043.76,2024-09-07,328,Groceries,Email,1
CUST_1081,2024-06-17,3290.29,2,1385.44,2024-11-05,269,Groceries,Referral,1
CUST_1082,2024-04-09,5068.74,6,826.74,2025-07-27,5,Home Goods,Social Media,0
CUST_1083,2024-04-03,6890.15,6,1041.02,2025-06-21,41,Apparel,Social Media,0
CUST_1084,2024-11-12,6409.89,4,1386.13,2025-04-15,108,Apparel,Email,1
CUST_1085,2024-06-26,6177.27,5,1218.5,2024-09-16,319,Electronics,Referral,1
CUST_1086,2024-02-10,4290.46,4,1032.8,2025-03-26,128,Apparel,Email,1
CUST_1087,2024-09-18,6723.93,11,596.96,2025-07-16,16,Apparel,Referral,0
CUST_1088,2024-10-14,6991.79,6,1047.88,2024-12-31,213,Groceries,Email,1
CUST_1089,2024-09-17,5098.66,4,1216.73,2024-10-14,291,Books,Email,1
CUST_1090,2024-12-03,3328.62,2,1329.17,2024-10-26,279,Groceries,Social Media,1
CUST_1091,2024-10-18,2974.91,2,1067.07,2025-03-05,149,Groceries,Social Media,1
CUST_1092,2024-03-17,2326.86,1,1401.0,2024-12-10,234,Electronics,Email,1
CUST_1093,2024-04-04,2406.33,2,802.84,2025-02-11,171,Electronics,Social Media,1
CUST_1094,2024-03-10,4728.95,3,1231.69,2025-06-12,50,Apparel,Social Media,0
CUST_1095,2024-01-22,6492.35,6,1035.03,2024-12-02,242,Apparel,Paid Ads,1
CUST_1096,2024-04-16,3997.83,3,1143.82,2025-07-23,9,Books,Social Media,0
CUST_1097,2024-11-21,6419.55,3,1826.99,2025-03-23,131,Electronics,Referral,1
CUST_1098,2024-02-25,3209.29,2,1318.86,2024-08-26,340,Electronics,Social Media,1
CUST_1099,2024-10-24,3092.22,2,1135.98,2024-10-13,292,Groceries,Email,1
CUST_1100,2024-06-18,3307.57,2,1264.97,2025-03-25,129,Home Goods,Social Media,1
CUST_1101,2024-06-24,4593.64,5,768.3,2025-04-07,116,Groceries,Email,1
CUST_1102,2024-02-24,5870.63,4,1300.3,2025-05-05,88,Groceries,Social Media,1
CUST_1103,2024-01-05,7179.81,8,828.64,2025-07-19,13,Groceries,Referral,0
CUST_1104,2024-08-15,4966.86,4,1205.0,2025-03-09,145,Home Goods,Referral,1
CUST_1105,2024-02-02,8784.38,11,734.88,2025-06-27,35,Electronics,Paid Ads,0
CUST_1106,2024-11-08,3453.94,4,738.78,2025-05-10,83,Apparel,Referral,1
CUST_1107,2024-06-23,6449.18,5,1134.55,2024-10-15,290,Electronics,Social Media,1
CUST_1108,2024-08-12,711.02,1,810.5,2024-10-11,294,Home Goods,Email,1
CUST_1109,2024-08-13,8158.88,9,816.47,2025-03-19,135,Groceries,Email,1
CUST_1110,2024-04-30,2045.44,4,496.81,2024-10-23,282,Apparel,Paid Ads,1
CUST_1111,2024-07-09,2779.67,2,1184.3,2024-11-09,265,Apparel,Social Media,1
CUST_1112,2024-01-13,4877.8,6,775.36,2024-09-20,315,Books,Email,1
CUST_1113,2024-10-27,6962.77,5,1200.82,2024-10-11,294,Electronics,Email,1
CUST_1114,2024-07-01,3979.12,4,886.86,2024-10-23,282,Electronics,Social Media,1
CUST_1115,2024-07-03,3895.48,5,670.86,2025-01-19,194,Home Goods,Referral,1
CUST_1116,2024-05-14,9583.82,6,1560.24,2025-06-10,52,Apparel,Email,0
CUST_1117,2024-06-14,4229.07,3,1070.23,2025-05-03,90,Apparel,Referral,1
CUST_1118,2024-07-25,1789.57,2,721.88,2024-10-05,300,Home Goods,Paid Ads,1
CUST_1119,2024-06-21,7398.6,7,990.32,2025-07-23,9,Apparel,Email,0
CUST_1120,2024-06-11,2147.96,1,1118.16,2025-01-27,186,Electronics,Paid Ads,1
CUST_1121,2024-03-28,6792.16,8,820.52,2024-10-11,294,Home Goods,Referral,1
CUST_1122,2024-01-15,6583.31,9,664.37,2024-10-11,294,Home Goods,Social Media,1
CUST_1123,2024-11-22,3294.48,2,1168.73,2025-04-13,110,Apparel,Referral,1
CUST_1124,2024-06-03,3461.6,3,1073.25,2024-11-18,256,Apparel,Paid Ads,1
CUST_1125,2024-03-19,3860.6,4,892.65,2025-05-05,88,Groceries,Paid Ads,1
CUST_1126,2024-10-06,7779.53,13,596.44,2025-06-13,49,Electronics,Paid Ads,0
CUST_1127,2024-06-21,7832.82,6,1231.97,2025-07-03,29,Apparel,Social Media,0
CUST_1128,2024-06-02,3799.23,3,1041.9,2024-09-21,314,Groceries,Paid Ads,1
CUST_1129,2024-11-22,4275.3,3,1222.55,2025-01-26,187,Home Goods,Social Media,1
CUST_1130,2024-06-06,6288.15,6,1046.17,2024-10-24,281,Home Goods,Social Media,1
CUST_1131,2024-09-07,2871.58,6,470.29,2025-03-18,136,Books,Social Media,1
CUST_1132,2024-08-08,4339.77,2,1476.13,2024-09-07,328,Books,Email,1
CUST_1133,2024-09-20,5902.94,4,1296.32,2024-11-11,263,Home Goods,Email,1
CUST_1134,2024-07-12,3258.89,4,796.05,2024-09-27,308,Books,Referral,1
CUST_1135,2024-12-27,4583.12,6,738.97,2024-08-31,335,Apparel,Referral,1
CUST_1136,2024-05-09,4629.8,3,1363.64,2024-12-22,222,Home Goods,Email,1
CUST_1137,2024-07-18,9649.4,11,841.32,2025-07-11,21,Apparel,Social Media,0
CUST_1138,2024-05-27,2691.1,1,1677.48,2024-12-23,221,Books,Social Media,1
CUST_1139,2024-03-11,3924.85,2,1336.91,2024-09-27,308,Electronics,Referral,1
CUST_1140,2024-03-22,6618.13,8,820.27,2024-09-13,322,Groceries,Social Media,1
CUST_1141,2024-04-23,6547.8,5,1185.35,2024-11-22,252,Groceries,Social Media,1
CUST_1142,2024-09-05,5680.12,7,808.13,2025-07-19,13,Books,Email,0
CUST_1143,2024-05-15,4769.16,9,524.92,2024-08-28,338,Electronics,Email,1
CUST_1144,2024-06-23,4973.33,5,897.19,2025-01-09,204,Apparel,Social Media,1
CUST_1145,2024-03-15,8147.2,9,827.27,2025-07-09,23,Apparel,Email,0
CUST_1146,2024-11-30,6521.56,6,1017.41,2025-06-03,59,Electronics,Social Media,0
CUST_1147,2024-10-18,4746.88,3,1286.61,2025-02-28,154,Groceries,Social Media,1
CUST_1148,2024-09-02,4656.65,3,1329.55,2024-09-14,321,Electronics,Email,1
CUST_1149,2024-09-15,9115.62,16,568.48,2025-06-04,58,Books,Email,0
CUST_1150,2024-08-22,5878.91,4,1380.39,2024-10-18,287,Books,Referral,1
CUST_1151,2024-01-14,5588.1,6,884.66,2025-02-13,169,Apparel,Social Media,1
CUST_1152,2024-06-15,6847.34,8,841.24,2025-02-11,171,Apparel,Referral,1
CUST_1153,2024-05-18,3501.23,3,907.21,2025-04-03,120,Electronics,Email,1
CUST_1154,2024-07-22,5719.3,5,1024.88,2025-01-21,192,Apparel,Referral,1
CUST_1155,2024-04-02,1392.5,1,1099.44,2024-10-12,293,Apparel,Social Media,1
CUST_1156,2024-11-13,5982.89,6,931.28,2025-03-06,148,Apparel,Referral,1
CUST_1157,2024-05-11,3898.83,3,1152.91,2025-03-25,129,Apparel,Referral,1
CUST_1158,2024-06-29,2192.25,43,50.0,2025-07-15,17,Apparel,Email,0
CUST_1159,2024-07-01,4754.43,4,1028.74,2025-07-31,1,Books,Paid Ads,0
CUST_1160,2024-12-25,6472.39,10,640.08,2025-07-31,1,Apparel,Referral,0
CUST_1161,2024-12-06,3658.38,5,651.67,2025-06-06,56,Apparel,Paid Ads,0
CUST_1162,2024-05-01,5821.11,7,769.8,2024-10-28,277,Apparel,Email,1
CUST_1163,2024-08-03,8451.05,6,1225.69,2025-06-30,32,Electronics,Email,0
CUST_1164,2024-01-18,4557.91,6,724.79,2025-06-02,60,Electronics,Email,1
CUST_1165,2024-09-22,3422.61,2,1412.02,2024-11-04,270,Apparel,Social Media,1
CUST_1166,2024-10-24,4002.55,5,799.02,2024-10-19,286,Home Goods,Paid Ads,1
CUST_1167,2024-11-30,6406.28,3,1749.53,2025-01-05,208,Home Goods,Email,1
CUST_1168,2024-09-12,5216.03,7,728.01,2025-03-26,128,Electronics,Social Media,1
CUST_1169,2024-08-14,6994.53,5,1354.57,2025-04-10,113,Home Goods,Email,1
CUST_1170,2024-10-19,6596.7,6,1052.67,2025-07-04,28,Groceries,Social Media,0
CUST_1171,2024-08-31,4239.02,5,754.96,2025-01-28,185,Electronics,Referral,1
CUST_1172,2024-06-24,4932.51,5,973.85,2024-08-03,363,Books,Social Media,1
CUST_1173,2024-05-01,6180.01,3,1762.12,2024-11-04,270,Electronics,Social Media,1
CUST_1174,2024-08-24,6791.05,14,477.89,2025-07-20,12,Groceries,Referral,0
CUST_1175,2024-09-11,881.6,1,482.24,2025-03-07,147,Electronics,Referral,1
CUST_1176,2024-05-19,3048.1,2,1198.65,2025-02-17,165,Apparel,Referral,1
CUST_1177,2024-02-16,5457.64,7,701.16,2024-10-03,302,Apparel,Email,1
CUST_1178,2024-07-13,5097.83,5,1003.52,2025-01-08,205,Groceries,Paid Ads,1
CUST_1179,2024-11-06,3938.47,5,684.01,2025-03-01,153,Apparel,Referral,1
CUST_1180,2024-05-31,8325.11,8,927.71,2025-07-18,14,Electronics,Email,0
CUST_1181,2024-07-07,6392.27,6,982.22,2025-04-07,116,Home Goods,Social Media,1
CUST_1182,2024-06-21,4733.99,7,603.73,2025-07-01,31,Electronics,Referral,0
CUST_1183,2024-03-12,9286.01,10,859.07,2025-06-19,43,Books,Email,0
CUST_1184,2024-03-21,3783.01,5,697.64,2024-12-04,240,Apparel,Email,1
CUST_1185,2024-09-05,4424.19,4,1073.51,2025-01-20,193,Home Goods,Referral,1
CUST_1186,2024-12-13,7862.3,8,921.99,2025-07-10,22,Electronics,Email,0
CUST_1187,2024-10-12,6622.05,3,1687.17,2025-02-25,157,Electronics,Social Media,1
CUST_1188,2024-08-14,4088.06,5,708.59,2025-01-14,199,Books,Email,1
CUST_1189,2024-01-22,3380.55,3,1056.34,2024-08-27,339,Groceries,Referral,1
CUST_1190,2024-09-21,5245.84,6,793.23,2024-10-25,280,Groceries,Paid Ads,1
CUST_1191,2024-06-18,5349.39,5,1052.97,2024-12-28,216,Apparel,Social Media,1
CUST_1192,2024-02-22,749.81,1,1095.24,2025-06-27,35,Apparel,Social Media,0
CUST_1193,2024-11-03,4331.54,3,1213.83,2025-01-23,190,Apparel,Email,1
CUST_1194,2024-09-08,4213.24,5,771.27,2025-05-29,64,Electronics,Paid Ads,1
CUST_1195,2024-07-23,5764.87,9,606.35,2025-05-02,91,Groceries,Social Media,1
CUST_1196,2024-08-15,5068.76,5,964.97,2024-08-24,342,Apparel,Referral,1
CUST_1197,2024-10-07,6125.19,11,538.19,2025-01-12,201,Groceries,Social Media,1
CUST_1198,2024-03-20,6082.71,6,909.25,2024-10-03,302,Apparel,Paid Ads,1
CUST_1199,2024-02-25,3397.81,2,1190.04,2025-01-10,203,Apparel,Paid Ads,1
CUST_1200,2024-08-10,5404.04,3,1480.04,2024-10-01,304,Apparel,Email,1
CUST_1201,2024-06-03,5839.77,5,1030.23,2024-08-07,359,Apparel,Email,1
CUST_1202,2024-10-27,5521.65,4,1144.22,2024-08-29,337,Home Goods,Referral,1
CUST_1203,2024-10-29,4544.61,17,261.56,2025-05-10,83,Groceries,Referral,1
CUST_1204,2024-06-20,5770.72,6,840.95,2025-03-19,135,Electronics,Referral,1
CUST_1205,2024-09-01,2499.37,2,1063.24,2025-02-28,154,Apparel,Paid Ads,1
CUST_1206,2024-08-08,7031.73,5,1202.69,2025-04-04,119,Groceries,Social Media,1
CUST_1207,2024-12-06,4749.45,3,1301.27,2025-04-25,98,Apparel,Social Media,1
CUST_1208,2024-02-26,1553.1,1,963.69,2024-12-06,238,Apparel,Referral,1
CUST_1209,2024-02-06,7432.92,26,282.22,2025-05-30,63,Apparel,Referral,1
CUST_1210,2024-01-25,7868.62,7,1085.43,2025-03-03,151,Electronics,Paid Ads,1
